category,scanner,is_assigned,n_total_fit,n_kept,retain_fraction_actual,fold,confounding_seed,strength
Epidermis,p1000,False,206,32,0.1553398058252427,3,2002,moderate
Inflamm/Necrosis,cs2,False,66,15,0.22727272727272727,3,2002,moderate
Inflamm/Necrosis,gt450,False,66,13,0.19696969696969696,3,2002,moderate
Inflamm/Necrosis,nz20,True,66,50,0.7575757575757576,3,2002,moderate
Inflamm/Necrosis,nz210,False,66,11,0.16666666666666666,3,2002,moderate
Inflamm/Necrosis,p1000,True,66,55,0.8333333333333334,3,2002,moderate
SCC,cs2,False,168,24,0.14285714285714285,3,2002,moderate
SCC,gt450,False,168,38,0.2261904761904762,3,2002,moderate
SCC,nz20,True,168,131,0.7797619047619048,3,2002,moderate
SCC,nz210,True,168,137,0.8154761904761905,3,2002,moderate
SCC,p1000,False,168,38,0.2261904761904762,3,2002,moderate
Subcutis,cs2,False,85,17,0.2,3,2002,moderate
Subcutis,gt450,False,85,18,0.21176470588235294,3,2002,moderate
Subcutis,nz20,False,85,15,0.17647058823529413,3,2002,moderate
Subcutis,nz210,True,85,64,0.7529411764705882,3,2002,moderate
Subcutis,p1000,True,85,72,0.8470588235294118,3,2002,moderate
Bone,cs2,False,30,1,0.03333333333333333,3,2002,severe
Bone,gt450,False,30,1,0.03333333333333333,3,2002,severe
Bone,nz20,False,30,2,0.06666666666666667,3,2002,severe
Bone,nz210,True,30,28,0.9333333333333333,3,2002,severe
Bone,p1000,True,30,29,0.9666666666666667,3,2002,severe
Cartilage,cs2,False,2,0,0.0,3,2002,severe
Cartilage,gt450,False,2,1,0.5,3,2002,severe
Cartilage,nz20,True,2,2,1.0,3,2002,severe
Cartilage,nz210,True,2,1,0.5,3,2002,severe
Cartilage,p1000,False,2,0,0.0,3,2002,severe
Dermis,cs2,False,92,5,0.05434782608695652,3,2002,severe
Dermis,gt450,True,92,87,0.9456521739130435,3,2002,severe
Dermis,nz20,True,92,87,0.9456521739130435,3,2002,severe
Dermis,nz210,False,92,4,0.043478260869565216,3,2002,severe
Dermis,p1000,False,92,4,0.043478260869565216,3,2002,severe
Epidermis,cs2,False,206,12,0.05825242718446602,3,2002,severe
Epidermis,gt450,False,206,6,0.02912621359223301,3,2002,severe
Epidermis,nz20,False,206,12,0.05825242718446602,3,2002,severe
Epidermis,nz210,True,206,200,0.970873786407767,3,2002,severe
Epidermis,p1000,True,206,191,0.9271844660194175,3,2002,severe
Inflamm/Necrosis,cs2,True,66,62,0.9393939393939394,3,2002,severe
Inflamm/Necrosis,gt450,False,66,4,0.06060606060606061,3,2002,severe
Inflamm/Necrosis,nz20,False,66,2,0.030303030303030304,3,2002,severe
Inflamm/Necrosis,nz210,True,66,63,0.9545454545454546,3,2002,severe
Inflamm/Necrosis,p1000,False,66,3,0.045454545454545456,3,2002,severe
SCC,cs2,False,168,4,0.023809523809523808,3,2002,severe
SCC,gt450,False,168,10,0.05952380952380952,3,2002,severe
SCC,nz20,True,168,160,0.9523809523809523,3,2002,severe
SCC,nz210,True,168,159,0.9464285714285714,3,2002,severe
SCC,p1000,False,168,11,0.06547619047619048,3,2002,severe
Subcutis,cs2,False,85,3,0.03529411764705882,3,2002,severe
Subcutis,gt450,True,85,81,0.9529411764705882,3,2002,severe
Subcutis,nz20,False,85,6,0.07058823529411765,3,2002,severe
Subcutis,nz210,True,85,80,0.9411764705882353,3,2002,severe
Subcutis,p1000,False,85,3,0.03529411764705882,3,2002,severe
Bone,cs2,False,30,13,0.43333333333333335,3,2003,mild
Bone,gt450,True,30,15,0.5,3,2003,mild
Bone,nz20,False,30,14,0.4666666666666667,3,2003,mild
Bone,nz210,True,30,21,0.7,3,2003,mild
Bone,p1000,False,30,9,0.3,3,2003,mild
Cartilage,cs2,False,2,1,0.5,3,2003,mild
Cartilage,gt450,False,2,0,0.0,3,2003,mild
Cartilage,nz20,False,2,1,0.5,3,2003,mild
Cartilage,nz210,True,2,1,0.5,3,2003,mild
Cartilage,p1000,True,2,1,0.5,3,2003,mild
Dermis,cs2,False,92,39,0.42391304347826086,3,2003,mild
Dermis,gt450,False,92,35,0.3804347826086957,3,2003,mild
Dermis,nz20,False,92,36,0.391304347826087,3,2003,mild
Dermis,nz210,True,92,56,0.6086956521739131,3,2003,mild
Dermis,p1000,True,92,54,0.5869565217391305,3,2003,mild
Epidermis,cs2,False,206,84,0.4077669902912621,3,2003,mild
Epidermis,gt450,False,206,77,0.3737864077669903,3,2003,mild
Epidermis,nz20,True,206,126,0.6116504854368932,3,2003,mild
Epidermis,nz210,True,206,121,0.587378640776699,3,2003,mild
Epidermis,p1000,False,206,86,0.4174757281553398,3,2003,mild
Inflamm/Necrosis,cs2,True,66,40,0.6060606060606061,3,2003,mild
Inflamm/Necrosis,gt450,False,66,26,0.3939393939393939,3,2003,mild
Inflamm/Necrosis,nz20,False,66,29,0.4393939393939394,3,2003,mild
Inflamm/Necrosis,nz210,True,66,39,0.5909090909090909,3,2003,mild
Inflamm/Necrosis,p1000,False,66,24,0.36363636363636365,3,2003,mild
SCC,cs2,True,168,99,0.5892857142857143,3,2003,mild
SCC,gt450,True,168,102,0.6071428571428571,3,2003,mild
SCC,nz20,False,168,68,0.40476190476190477,3,2003,mild
SCC,nz210,False,168,64,0.38095238095238093,3,2003,mild
SCC,p1000,False,168,69,0.4107142857142857,3,2003,mild
Subcutis,cs2,False,85,34,0.4,3,2003,mild
Subcutis,gt450,False,85,29,0.3411764705882353,3,2003,mild
Subcutis,nz20,True,85,45,0.5294117647058824,3,2003,mild
Subcutis,nz210,True,85,57,0.6705882352941176,3,2003,mild
Subcutis,p1000,False,85,39,0.4588235294117647,3,2003,mild
Bone,cs2,False,30,4,0.13333333333333333,3,2003,moderate
Bone,gt450,True,30,23,0.7666666666666667,3,2003,moderate
Bone,nz20,False,30,8,0.26666666666666666,3,2003,moderate
Bone,nz210,True,30,25,0.8333333333333334,3,2003,moderate
Bone,p1000,False,30,5,0.16666666666666666,3,2003,moderate
Cartilage,cs2,False,2,0,0.0,3,2003,moderate
Cartilage,gt450,False,2,0,0.0,3,2003,moderate
Cartilage,nz20,True,2,1,0.5,3,2003,moderate
Cartilage,nz210,False,2,1,0.5,3,2003,moderate
Cartilage,p1000,True,2,2,1.0,3,2003,moderate
Dermis,cs2,False,92,17,0.18478260869565216,3,2003,moderate
Dermis,gt450,True,92,77,0.8369565217391305,3,2003,moderate
Dermis,nz20,True,92,70,0.7608695652173914,3,2003,moderate
Dermis,nz210,False,92,20,0.21739130434782608,3,2003,moderate
Dermis,p1000,False,92,18,0.1956521739130435,3,2003,moderate
Epidermis,cs2,True,206,164,0.7961165048543689,3,2003,moderate
Epidermis,gt450,False,206,43,0.2087378640776699,3,2003,moderate
Epidermis,nz20,False,206,48,0.23300970873786409,3,2003,moderate
Epidermis,nz210,False,206,32,0.1553398058252427,3,2003,moderate
Epidermis,p1000,True,206,165,0.8009708737864077,3,2003,moderate
Inflamm/Necrosis,cs2,False,66,9,0.13636363636363635,3,2003,moderate
Inflamm/Necrosis,gt450,True,66,53,0.803030303030303,3,2003,moderate
Inflamm/Necrosis,nz20,False,66,13,0.19696969696969696,3,2003,moderate
Inflamm/Necrosis,nz210,False,66,17,0.25757575757575757,3,2003,moderate
Inflamm/Necrosis,p1000,True,66,52,0.7878787878787878,3,2003,moderate
SCC,cs2,False,168,27,0.16071428571428573,3,2003,moderate
SCC,gt450,False,168,40,0.23809523809523808,3,2003,moderate
SCC,nz20,True,168,136,0.8095238095238095,3,2003,moderate
SCC,nz210,False,168,33,0.19642857142857142,3,2003,moderate
SCC,p1000,True,168,132,0.7857142857142857,3,2003,moderate
Subcutis,cs2,False,85,16,0.18823529411764706,3,2003,moderate
Subcutis,gt450,True,85,71,0.8352941176470589,3,2003,moderate
Subcutis,nz20,False,85,20,0.23529411764705882,3,2003,moderate
Subcutis,nz210,False,85,14,0.16470588235294117,3,2003,moderate
Subcutis,p1000,True,85,65,0.7647058823529411,3,2003,moderate
Bone,cs2,False,30,0,0.0,3,2003,severe
Bone,gt450,True,30,30,1.0,3,2003,severe
Bone,nz20,False,30,3,0.1,3,2003,severe
Bone,nz210,True,30,27,0.9,3,2003,severe
Bone,p1000,False,30,1,0.03333333333333333,3,2003,severe
Cartilage,cs2,False,2,1,0.5,3,2003,severe
Cartilage,gt450,False,2,0,0.0,3,2003,severe
Cartilage,nz20,True,2,1,0.5,3,2003,severe
Cartilage,nz210,True,2,2,1.0,3,2003,severe
Cartilage,p1000,False,2,0,0.0,3,2003,severe
Dermis,cs2,False,92,6,0.06521739130434782,3,2003,severe
Dermis,gt450,True,92,88,0.9565217391304348,3,2003,severe
Dermis,nz20,False,92,4,0.043478260869565216,3,2003,severe
Dermis,nz210,False,92,3,0.03260869565217391,3,2003,severe
Dermis,p1000,True,92,86,0.9347826086956522,3,2003,severe
Epidermis,cs2,True,206,197,0.9563106796116505,3,2003,severe
Epidermis,gt450,True,206,194,0.941747572815534,3,2003,severe
Epidermis,nz20,False,206,12,0.05825242718446602,3,2003,severe
Epidermis,nz210,False,206,9,0.043689320388349516,3,2003,severe
Epidermis,p1000,False,206,9,0.043689320388349516,3,2003,severe
Inflamm/Necrosis,cs2,False,66,3,0.045454545454545456,3,2003,severe
Inflamm/Necrosis,gt450,False,66,3,0.045454545454545456,3,2003,severe
Inflamm/Necrosis,nz20,True,66,64,0.9696969696969697,3,2003,severe
Inflamm/Necrosis,nz210,True,66,61,0.9242424242424242,3,2003,severe
Inflamm/Necrosis,p1000,False,66,3,0.045454545454545456,3,2003,severe
SCC,cs2,False,168,5,0.02976190476190476,3,2003,severe
SCC,gt450,False,168,6,0.03571428571428571,3,2003,severe
SCC,nz20,True,168,159,0.9464285714285714,3,2003,severe
SCC,nz210,True,168,160,0.9523809523809523,3,2003,severe
SCC,p1000,False,168,14,0.08333333333333333,3,2003,severe
Subcutis,cs2,False,85,6,0.07058823529411765,3,2003,severe
Subcutis,gt450,True,85,79,0.9294117647058824,3,2003,severe
Subcutis,nz20,True,85,82,0.9647058823529412,3,2003,severe
Subcutis,nz210,False,85,3,0.03529411764705882,3,2003,severe
Subcutis,p1000,False,85,3,0.03529411764705882,3,2003,severe
Bone,cs2,False,30,12,0.4,3,2004,mild
Bone,gt450,False,30,16,0.5333333333333333,3,2004,mild
Bone,nz20,True,30,21,0.7,3,2004,mild
Bone,nz210,True,30,15,0.5,3,2004,mild
Bone,p1000,False,30,8,0.26666666666666666,3,2004,mild
Cartilage,cs2,False,2,0,0.0,3,2004,mild
Cartilage,gt450,False,2,2,1.0,3,2004,mild
Cartilage,nz20,True,2,1,0.5,3,2004,mild
Cartilage,nz210,False,2,0,0.0,3,2004,mild
Cartilage,p1000,True,2,1,0.5,3,2004,mild
Dermis,cs2,False,92,44,0.4782608695652174,3,2004,mild
Dermis,gt450,False,92,33,0.358695652173913,3,2004,mild
Dermis,nz20,False,92,33,0.358695652173913,3,2004,mild
Dermis,nz210,True,92,45,0.4891304347826087,3,2004,mild
Dermis,p1000,True,92,65,0.7065217391304348,3,2004,mild
Epidermis,cs2,False,206,77,0.3737864077669903,3,2004,mild
Epidermis,gt450,False,206,85,0.41262135922330095,3,2004,mild
Epidermis,nz20,False,206,85,0.41262135922330095,3,2004,mild
Epidermis,nz210,True,206,126,0.6116504854368932,3,2004,mild
Epidermis,p1000,True,206,121,0.587378640776699,3,2004,mild
Inflamm/Necrosis,cs2,False,66,26,0.3939393939393939,3,2004,mild
Inflamm/Necrosis,gt450,False,66,28,0.42424242424242425,3,2004,mild
Inflamm/Necrosis,nz20,True,66,42,0.6363636363636364,3,2004,mild
Inflamm/Necrosis,nz210,True,66,37,0.5606060606060606,3,2004,mild
Inflamm/Necrosis,p1000,False,66,25,0.3787878787878788,3,2004,mild
SCC,cs2,False,168,67,0.39880952380952384,3,2004,mild
SCC,gt450,True,168,93,0.5535714285714286,3,2004,mild
SCC,nz20,False,168,70,0.4166666666666667,3,2004,mild
SCC,nz210,False,168,64,0.38095238095238093,3,2004,mild
SCC,p1000,True,168,108,0.6428571428571429,3,2004,mild
Subcutis,cs2,False,85,32,0.3764705882352941,3,2004,mild
Subcutis,gt450,False,85,33,0.38823529411764707,3,2004,mild
Subcutis,nz20,True,85,51,0.6,3,2004,mild
Subcutis,nz210,False,85,37,0.43529411764705883,3,2004,mild
Subcutis,p1000,True,85,51,0.6,3,2004,mild
Bone,cs2,False,30,6,0.2,3,2004,moderate
Bone,gt450,False,30,4,0.13333333333333333,3,2004,moderate
Bone,nz20,True,30,21,0.7,3,2004,moderate
Bone,nz210,True,30,27,0.9,3,2004,moderate
Bone,p1000,False,30,7,0.23333333333333334,3,2004,moderate
Cartilage,cs2,False,2,1,0.5,3,2004,moderate
Cartilage,gt450,False,2,0,0.0,3,2004,moderate
Cartilage,nz20,True,2,2,1.0,3,2004,moderate
Cartilage,nz210,True,2,1,0.5,3,2004,moderate
Cartilage,p1000,False,2,0,0.0,3,2004,moderate
Dermis,cs2,True,92,72,0.782608695652174,3,2004,moderate
Dermis,gt450,True,92,75,0.8152173913043478,3,2004,moderate
Dermis,nz20,False,92,16,0.17391304347826086,3,2004,moderate
Dermis,nz210,False,92,23,0.25,3,2004,moderate
Dermis,p1000,False,92,16,0.17391304347826086,3,2004,moderate
Epidermis,cs2,False,206,46,0.22330097087378642,3,2004,moderate
Epidermis,gt450,False,206,36,0.17475728155339806,3,2004,moderate
Epidermis,nz20,False,206,41,0.19902912621359223,3,2004,moderate
Epidermis,nz210,True,206,171,0.8300970873786407,3,2004,moderate
Epidermis,p1000,True,206,158,0.7669902912621359,3,2004,moderate
Inflamm/Necrosis,cs2,False,66,7,0.10606060606060606,3,2004,moderate
Inflamm/Necrosis,gt450,False,66,14,0.21212121212121213,3,2004,moderate
Inflamm/Necrosis,nz20,False,66,18,0.2727272727272727,3,2004,moderate
Inflamm/Necrosis,nz210,True,66,51,0.7727272727272727,3,2004,moderate
Inflamm/Necrosis,p1000,True,66,54,0.8181818181818182,3,2004,moderate
SCC,cs2,False,168,31,0.18452380952380953,3,2004,moderate
SCC,gt450,True,168,135,0.8035714285714286,3,2004,moderate
SCC,nz20,False,168,32,0.19047619047619047,3,2004,moderate
SCC,nz210,False,168,37,0.22023809523809523,3,2004,moderate
SCC,p1000,True,168,133,0.7916666666666666,3,2004,moderate
Subcutis,cs2,True,85,68,0.8,3,2004,moderate
Subcutis,gt450,False,85,14,0.16470588235294117,3,2004,moderate
Subcutis,nz20,False,85,19,0.2235294117647059,3,2004,moderate
Subcutis,nz210,True,85,68,0.8,3,2004,moderate
Subcutis,p1000,False,85,17,0.2,3,2004,moderate
Bone,cs2,False,30,1,0.03333333333333333,3,2004,severe
Bone,gt450,False,30,2,0.06666666666666667,3,2004,severe
Bone,nz20,True,30,28,0.9333333333333333,3,2004,severe
Bone,nz210,True,30,29,0.9666666666666667,3,2004,severe
Bone,p1000,False,30,1,0.03333333333333333,3,2004,severe
Cartilage,cs2,False,2,0,0.0,3,2004,severe
Cartilage,gt450,True,2,2,1.0,3,2004,severe
Cartilage,nz20,True,2,1,0.5,3,2004,severe
Cartilage,nz210,False,2,0,0.0,3,2004,severe
Cartilage,p1000,False,2,1,0.5,3,2004,severe
Dermis,cs2,False,92,2,0.021739130434782608,3,2004,severe
Dermis,gt450,False,92,4,0.043478260869565216,3,2004,severe
Dermis,nz20,True,92,89,0.967391304347826,3,2004,severe
Dermis,nz210,False,92,7,0.07608695652173914,3,2004,severe
Dermis,p1000,True,92,85,0.9239130434782609,3,2004,severe
Epidermis,cs2,False,206,10,0.04854368932038835,3,2004,severe
Epidermis,gt450,True,206,198,0.9611650485436893,3,2004,severe
Epidermis,nz20,False,206,12,0.05825242718446602,3,2004,severe
Epidermis,nz210,True,206,193,0.9368932038834952,3,2004,severe
Epidermis,p1000,False,206,8,0.038834951456310676,3,2004,severe
Inflamm/Necrosis,cs2,False,66,3,0.045454545454545456,3,2004,severe
Inflamm/Necrosis,gt450,True,66,61,0.9242424242424242,3,2004,severe
Inflamm/Necrosis,nz20,True,66,64,0.9696969696969697,3,2004,severe
Inflamm/Necrosis,nz210,False,66,4,0.06060606060606061,3,2004,severe
Inflamm/Necrosis,p1000,False,66,2,0.030303030303030304,3,2004,severe
SCC,cs2,True,168,164,0.9761904761904762,3,2004,severe
SCC,gt450,False,168,7,0.041666666666666664,3,2004,severe
SCC,nz20,True,168,155,0.9226190476190477,3,2004,severe
SCC,nz210,False,168,10,0.05952380952380952,3,2004,severe
SCC,p1000,False,168,8,0.047619047619047616,3,2004,severe
Subcutis,cs2,True,85,80,0.9411764705882353,3,2004,severe
Subcutis,gt450,True,85,81,0.9529411764705882,3,2004,severe
Subcutis,nz20,False,85,4,0.047058823529411764,3,2004,severe
Subcutis,nz210,False,85,6,0.07058823529411765,3,2004,severe
Subcutis,p1000,False,85,2,0.023529411764705882,3,2004,severe
Bone,cs2,False,30,11,0.36666666666666664,3,2005,mild
Bone,gt450,True,30,18,0.6,3,2005,mild
Bone,nz20,False,30,13,0.43333333333333335,3,2005,mild
Bone,nz210,True,30,18,0.6,3,2005,mild
Bone,p1000,False,30,12,0.4,3,2005,mild
Cartilage,cs2,False,2,1,0.5,3,2005,mild
Cartilage,gt450,True,2,1,0.5,3,2005,mild
Cartilage,nz20,False,2,0,0.0,3,2005,mild
Cartilage,nz210,False,2,1,0.5,3,2005,mild
Cartilage,p1000,True,2,1,0.5,3,2005,mild
Dermis,cs2,True,92,57,0.6195652173913043,3,2005,mild
Dermis,gt450,False,92,39,0.42391304347826086,3,2005,mild
Dermis,nz20,True,92,53,0.5760869565217391,3,2005,mild
Dermis,nz210,False,92,34,0.3695652173913043,3,2005,mild
Dermis,p1000,False,92,37,0.40217391304347827,3,2005,mild
Epidermis,cs2,False,206,87,0.4223300970873786,3,2005,mild
Epidermis,gt450,True,206,128,0.6213592233009708,3,2005,mild
Epidermis,nz20,True,206,119,0.5776699029126213,3,2005,mild
Epidermis,nz210,False,206,77,0.3737864077669903,3,2005,mild
Epidermis,p1000,False,206,83,0.4029126213592233,3,2005,mild
Inflamm/Necrosis,cs2,False,66,31,0.4696969696969697,3,2005,mild
Inflamm/Necrosis,gt450,True,66,39,0.5909090909090909,3,2005,mild
Inflamm/Necrosis,nz20,True,66,40,0.6060606060606061,3,2005,mild
Inflamm/Necrosis,nz210,False,66,24,0.36363636363636365,3,2005,mild
Inflamm/Necrosis,p1000,False,66,24,0.36363636363636365,3,2005,mild
SCC,cs2,True,168,106,0.6309523809523809,3,2005,mild
SCC,gt450,False,168,64,0.38095238095238093,3,2005,mild
SCC,nz20,True,168,95,0.5654761904761905,3,2005,mild
SCC,nz210,False,168,68,0.40476190476190477,3,2005,mild
SCC,p1000,False,168,69,0.4107142857142857,3,2005,mild
Subcutis,cs2,True,85,54,0.6352941176470588,3,2005,mild
Subcutis,gt450,False,85,31,0.36470588235294116,3,2005,mild
Subcutis,nz20,False,85,32,0.3764705882352941,3,2005,mild
Subcutis,nz210,False,85,39,0.4588235294117647,3,2005,mild
Subcutis,p1000,True,85,48,0.5647058823529412,3,2005,mild
Bone,cs2,False,30,5,0.16666666666666666,3,2005,moderate
Bone,gt450,True,30,25,0.8333333333333334,3,2005,moderate
Bone,nz20,False,30,7,0.23333333333333334,3,2005,moderate
Bone,nz210,True,30,23,0.7666666666666667,3,2005,moderate
Bone,p1000,False,30,5,0.16666666666666666,3,2005,moderate
Cartilage,cs2,False,2,0,0.0,3,2005,moderate
Cartilage,gt450,False,2,0,0.0,3,2005,moderate
Cartilage,nz20,True,2,2,1.0,3,2005,moderate
Cartilage,nz210,True,2,1,0.5,3,2005,moderate
Cartilage,p1000,False,2,1,0.5,3,2005,moderate
Dermis,cs2,True,92,75,0.8152173913043478,3,2005,moderate
Dermis,gt450,False,92,18,0.1956521739130435,3,2005,moderate
Dermis,nz20,False,92,20,0.21739130434782608,3,2005,moderate
Dermis,nz210,True,92,72,0.782608695652174,3,2005,moderate
Dermis,p1000,False,92,17,0.18478260869565216,3,2005,moderate
Epidermis,cs2,True,206,160,0.7766990291262136,3,2005,moderate
Epidermis,gt450,False,206,42,0.20388349514563106,3,2005,moderate
Epidermis,nz20,True,206,169,0.8203883495145631,3,2005,moderate
Epidermis,nz210,False,206,41,0.19902912621359223,3,2005,moderate
Epidermis,p1000,False,206,40,0.1941747572815534,3,2005,moderate
Inflamm/Necrosis,cs2,False,66,13,0.19696969696969696,3,2005,moderate
Inflamm/Necrosis,gt450,True,66,53,0.803030303030303,3,2005,moderate
Inflamm/Necrosis,nz20,True,66,52,0.7878787878787878,3,2005,moderate
Inflamm/Necrosis,nz210,False,66,12,0.18181818181818182,3,2005,moderate
Inflamm/Necrosis,p1000,False,66,14,0.21212121212121213,3,2005,moderate
SCC,cs2,True,168,132,0.7857142857142857,3,2005,moderate
SCC,gt450,False,168,35,0.20833333333333334,3,2005,moderate
SCC,nz20,False,168,36,0.21428571428571427,3,2005,moderate
SCC,nz210,True,168,136,0.8095238095238095,3,2005,moderate
SCC,p1000,False,168,29,0.17261904761904762,3,2005,moderate
Subcutis,cs2,True,85,68,0.8,3,2005,moderate
Subcutis,gt450,True,85,68,0.8,3,2005,moderate
Subcutis,nz20,False,85,15,0.17647058823529413,3,2005,moderate
Subcutis,nz210,False,85,15,0.17647058823529413,3,2005,moderate
Subcutis,p1000,False,85,20,0.23529411764705882,3,2005,moderate
Bone,cs2,False,30,1,0.03333333333333333,3,2005,severe
Bone,gt450,True,30,29,0.9666666666666667,3,2005,severe
Bone,nz20,False,30,1,0.03333333333333333,3,2005,severe
Bone,nz210,True,30,28,0.9333333333333333,3,2005,severe
Bone,p1000,False,30,2,0.06666666666666667,3,2005,severe
Cartilage,cs2,False,2,1,0.5,3,2005,severe
Cartilage,gt450,True,2,2,1.0,3,2005,severe
Cartilage,nz20,True,2,1,0.5,3,2005,severe
Cartilage,nz210,False,2,0,0.0,3,2005,severe
Cartilage,p1000,False,2,0,0.0,3,2005,severe
Dermis,cs2,False,92,2,0.021739130434782608,3,2005,severe
Dermis,gt450,False,92,5,0.05434782608695652,3,2005,severe
Dermis,nz20,True,92,88,0.9565217391304348,3,2005,severe
Dermis,nz210,True,92,86,0.9347826086956522,3,2005,severe
Dermis,p1000,False,92,6,0.06521739130434782,3,2005,severe
Epidermis,cs2,False,206,7,0.03398058252427184,3,2005,severe
Epidermis,gt450,True,206,197,0.9563106796116505,3,2005,severe
Epidermis,nz20,True,206,194,0.941747572815534,3,2005,severe
Epidermis,nz210,False,206,9,0.043689320388349516,3,2005,severe
Epidermis,p1000,False,206,14,0.06796116504854369,3,2005,severe
Inflamm/Necrosis,cs2,False,66,0,0.0,3,2005,severe
Inflamm/Necrosis,gt450,False,66,4,0.06060606060606061,3,2005,severe
Inflamm/Necrosis,nz20,False,66,5,0.07575757575757576,3,2005,severe
Inflamm/Necrosis,nz210,True,66,62,0.9393939393939394,3,2005,severe
Inflamm/Necrosis,p1000,True,66,63,0.9545454545454546,3,2005,severe
SCC,cs2,True,168,163,0.9702380952380952,3,2005,severe
SCC,gt450,False,168,8,0.047619047619047616,3,2005,severe
SCC,nz20,False,168,11,0.06547619047619048,3,2005,severe
SCC,nz210,False,168,6,0.03571428571428571,3,2005,severe
SCC,p1000,True,168,156,0.9285714285714286,3,2005,severe
Subcutis,cs2,True,85,79,0.9294117647058824,3,2005,severe
Subcutis,gt450,False,85,4,0.047058823529411764,3,2005,severe
Subcutis,nz20,False,85,5,0.058823529411764705,3,2005,severe
Subcutis,nz210,True,85,82,0.9647058823529412,3,2005,severe
Subcutis,p1000,False,85,3,0.03529411764705882,3,2005,severe
Bone,cs2,True,32,19,0.59375,4,2001,mild
Bone,gt450,False,32,10,0.3125,4,2001,mild
Bone,nz20,True,32,19,0.59375,4,2001,mild
Bone,nz210,False,32,16,0.5,4,2001,mild
Bone,p1000,False,32,12,0.375,4,2001,mild
Dermis,cs2,True,70,45,0.6428571428571429,4,2001,mild
Dermis,gt450,False,70,33,0.4714285714285714,4,2001,mild
Dermis,nz20,True,70,39,0.5571428571428572,4,2001,mild
Dermis,nz210,False,70,24,0.34285714285714286,4,2001,mild
Dermis,p1000,False,70,27,0.38571428571428573,4,2001,mild
Epidermis,cs2,True,184,105,0.5706521739130435,4,2001,mild
Epidermis,gt450,False,184,76,0.41304347826086957,4,2001,mild
Epidermis,nz20,True,184,115,0.625,4,2001,mild
Epidermis,nz210,False,184,77,0.41847826086956524,4,2001,mild
Epidermis,p1000,False,184,67,0.3641304347826087,4,2001,mild
Inflamm/Necrosis,cs2,True,71,44,0.6197183098591549,4,2001,mild
Inflamm/Necrosis,gt450,False,71,31,0.43661971830985913,4,2001,mild
Inflamm/Necrosis,nz20,False,71,28,0.39436619718309857,4,2001,mild
Inflamm/Necrosis,nz210,False,71,26,0.36619718309859156,4,2001,mild
Inflamm/Necrosis,p1000,True,71,41,0.5774647887323944,4,2001,mild
SCC,cs2,False,200,90,0.45,4,2001,mild
SCC,gt450,True,200,118,0.59,4,2001,mild
SCC,nz20,True,200,122,0.61,4,2001,mild
SCC,nz210,False,200,76,0.38,4,2001,mild
SCC,p1000,False,200,74,0.37,4,2001,mild
Subcutis,cs2,False,77,32,0.4155844155844156,4,2001,mild
Subcutis,gt450,False,77,25,0.3246753246753247,4,2001,mild
Subcutis,nz20,True,77,44,0.5714285714285714,4,2001,mild
Subcutis,nz210,True,77,48,0.6233766233766234,4,2001,mild
Subcutis,p1000,False,77,35,0.45454545454545453,4,2001,mild
Bone,cs2,True,32,25,0.78125,4,2001,moderate
Bone,gt450,False,32,8,0.25,4,2001,moderate
Bone,nz20,True,32,26,0.8125,4,2001,moderate
Bone,nz210,False,32,8,0.25,4,2001,moderate
Bone,p1000,False,32,3,0.09375,4,2001,moderate
Dermis,cs2,True,70,56,0.8,4,2001,moderate
Dermis,gt450,False,70,15,0.21428571428571427,4,2001,moderate
Dermis,nz20,True,70,56,0.8,4,2001,moderate
Dermis,nz210,False,70,10,0.14285714285714285,4,2001,moderate
Dermis,p1000,False,70,16,0.22857142857142856,4,2001,moderate
Epidermis,cs2,True,184,143,0.7771739130434783,4,2001,moderate
Epidermis,gt450,True,184,151,0.8206521739130435,4,2001,moderate
Epidermis,nz20,False,184,38,0.20652173913043478,4,2001,moderate
Epidermis,nz210,False,184,33,0.1793478260869565,4,2001,moderate
Epidermis,p1000,False,184,39,0.21195652173913043,4,2001,moderate
Inflamm/Necrosis,cs2,False,71,15,0.2112676056338028,4,2001,moderate
Inflamm/Necrosis,gt450,False,71,16,0.22535211267605634,4,2001,moderate
Inflamm/Necrosis,nz20,False,71,11,0.15492957746478872,4,2001,moderate
Inflamm/Necrosis,nz210,True,71,56,0.7887323943661971,4,2001,moderate
Inflamm/Necrosis,p1000,True,71,57,0.8028169014084507,4,2001,moderate
SCC,cs2,False,200,41,0.205,4,2001,moderate
SCC,gt450,False,200,34,0.17,4,2001,moderate
SCC,nz20,False,200,44,0.22,4,2001,moderate
SCC,nz210,True,200,161,0.805,4,2001,moderate
SCC,p1000,True,200,159,0.795,4,2001,moderate
Subcutis,cs2,False,77,14,0.18181818181818182,4,2001,moderate
Subcutis,gt450,True,77,63,0.8181818181818182,4,2001,moderate
Subcutis,nz20,False,77,13,0.16883116883116883,4,2001,moderate
Subcutis,nz210,True,77,60,0.7792207792207793,4,2001,moderate
Subcutis,p1000,False,77,19,0.24675324675324675,4,2001,moderate
Bone,cs2,True,32,30,0.9375,4,2001,severe
Bone,gt450,False,32,1,0.03125,4,2001,severe
Bone,nz20,True,32,30,0.9375,4,2001,severe
Bone,nz210,False,32,0,0.0,4,2001,severe
Bone,p1000,False,32,3,0.09375,4,2001,severe
Dermis,cs2,False,70,3,0.04285714285714286,4,2001,severe
